doc_id,entity,type,score
7785,##erus,I-ORG,0.55315566
7789,am,I-MISC,0.9429147
7789,##eric,I-MISC,0.98879844
7789,##an,I-MISC,0.9862438
7789,##eric,I-MISC,0.9818231
7789,##an,I-MISC,0.97133315
7789,##eric,I-MISC,0.9804606
7789,##an,I-MISC,0.97166824
7797,##ys,I-ORG,0.5040601
7797,##tal,I-ORG,0.6920308
7817,ka,I-PER,0.41491103
7817,##tant,I-PER,0.43353614
7817,##li,I-ORG,0.44990388
7817,##rn,I-LOC,0.48317733
7819,au,I-LOC,0.8769109
7819,##stra,I-LOC,0.82012683
7820,k,I-PER,0.6183587
7830,am,I-MISC,0.90544116
7830,##eric,I-MISC,0.93915504
7830,##an,I-MISC,0.99419314
7835,ho,I-PER,0.62383735
7835,##brook,I-PER,0.8009705
7840,##im,I-PER,0.73629856
7840,sung,I-PER,0.5298415
7840,##ese,I-MISC,0.9491872
7840,se,I-PER,0.6112301
7840,##iji,I-PER,0.97380257
7840,ma,I-PER,0.73557836
7841,bang,I-LOC,0.57772154
7841,##lades,I-LOC,0.76284814
7841,##h,I-LOC,0.7363918
7842,##cha,I-MISC,0.41298914
7843,##tl,I-ORG,0.76793873
7843,##ite,I-ORG,0.81597006
7843,##ir,I-ORG,0.7151655
7843,##lea,I-ORG,0.50354207
7845,##rench,I-MISC,0.99775094
7848,##gia,I-MISC,0.52709687
7850,r,I-MISC,0.8883841
7850,##uss,I-MISC,0.9918006
7850,##ian,I-MISC,0.99351704
7850,##uss,I-MISC,0.9830868
7850,##ian,I-MISC,0.97910243
7850,##eric,I-MISC,0.5512518
7853,k,I-PER,0.49638948
7853,##erry,I-PER,0.9051988
7859,##uss,I-ORG,0.45161322
7862,ma,I-LOC,0.6795515
7862,##lay,I-LOC,0.84534824
7862,##sia,I-LOC,0.71124315
7874,##rae,I-ORG,0.5911509
7874,##ban,I-MISC,0.9463569
7874,##ian,I-MISC,0.9922219
7877,##ap,I-LOC,0.54174006
7883,##uss,I-LOC,0.8979752
7886,to,I-ORG,0.556176
7887,rich,I-PER,0.63710475
7887,##ard,I-PER,0.82797605
7887,ho,I-PER,0.9597911
7887,##brook,I-PER,0.6710698
7887,rich,I-PER,0.7380166
7887,##ard,I-PER,0.8574702
7887,ho,I-PER,0.97716844
7887,##brook,I-PER,0.8355745
7887,##eor,I-LOC,0.7745788
7888,cope,I-LOC,0.83185863
7888,##nh,I-LOC,0.9905466
7888,##age,I-LOC,0.984412
7888,##n,I-LOC,0.9946242
7888,##nh,I-LOC,0.96647793
7888,##age,I-LOC,0.84626436
7888,##n,I-LOC,0.70561606
7899,##uba,I-PER,0.7223507
7900,au,I-MISC,0.9304894
7900,##stra,I-MISC,0.8881523
7900,##lian,I-MISC,0.9731855
7917,##sh,I-MISC,0.9755966
7920,nor,I-MISC,0.87548006
7920,##gia,I-MISC,0.7041882
7920,nor,I-ORG,0.6438023
7920,##ad,I-ORG,0.739265
7924,##ard,I-PER,0.89457023
7924,ho,I-PER,0.97368103
7924,##brook,I-PER,0.6904771
7937,##aki,I-LOC,0.9649097
7937,##stan,I-LOC,0.9872957
7938,##nd,I-PER,0.59467125
7938,##rik,I-PER,0.9910274
7938,her,I-PER,0.8474856
7938,##brook,I-PER,0.4880711
7944,c,I-PER,0.46833444
